TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,MONTH_ID,MONTH_NAME,DAY_NAME,TIME_BUCKET,SPEND_BANDS,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,STORE_LOCATION
42.50,17,85917,202301,Jan,Thu,Morning,High,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
58.50,13,76992,202301,Jan,Thu,Morning,High,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
16.00,8,39860,202301,Jan,Thu,Morning,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
21.00,6,58782,202301,Jan,Thu,Morning,Med,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
30.00,8,54281,202301,Jan,Thu,Morning,Med,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
45.00,15,68602,202301,Jan,Thu,Morning,High,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
30.00,12,76974,202301,Jan,Thu,Morning,Med,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
27.90,9,56233,202301,Jan,Thu,Morning,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
45.00,18,81746,202301,Jan,Thu,Morning,High,Tea,Brewed Green tea,Serenity Green Tea Rg,Lower Manhattan
26.00,8,87255,202301,Jan,Thu,Morning,Med,Bakery,Scone,Cranberry Scone,Hell's Kitchen
78.75,21,131955,202301,Jan,Thu,Morning,Very High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
45.00,12,88616,202301,Jan,Thu,Morning,High,Bakery,Pastry,Chocolate Croissant,Astoria
36.00,12,75873,202301,Jan,Thu,Morning,Med,Tea,Brewed Black tea,Earl Grey Lg,Astoria
32.50,13,64655,202301,Jan,Thu,Morning,Med,Tea,Brewed Black tea,Earl Grey Rg,Astoria
34.00,8,46162,202301,Jan,Thu,Morning,Med,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
18.00,6,37897,202301,Jan,Thu,Morning,low,Tea,Brewed herbal tea,Peppermint Lg,Astoria
29.25,9,85984,202301,Jan,Thu,Morning,Med,Bakery,Scone,Cranberry Scone,Astoria
60.00,15,112384,202301,Jan,Thu,Morning,High,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
54.00,18,116811,202301,Jan,Thu,Morning,High,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
39.00,13,72746,202301,Jan,Thu,Morning,Med,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
20.40,8,44527,202301,Jan,Thu,Morning,Very High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
37.50,10,54440,202301,Jan,Thu,Morning,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
27.00,9,62515,202301,Jan,Thu,Morning,Med,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
35.00,10,39296,202301,Jan,Thu,Morning,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Lower Manhattan
52.50,15,99934,202301,Jan,Thu,Morning,High,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
31.50,9,69443,202301,Jan,Thu,Morning,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Astoria
33.00,11,50024,202301,Jan,Thu,Afternoon,Med,Tea,Brewed herbal tea,Peppermint Lg,Astoria
28.50,6,18095,202301,Jan,Thu,Afternoon,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Hell's Kitchen
33.00,11,56455,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Espresso shot,Astoria
15.00,6,36585,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
18.00,6,36730,202301,Jan,Thu,Afternoon,low,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
25.00,10,47226,202301,Jan,Thu,Afternoon,Med,Tea,Brewed Black tea,Earl Grey Rg,Astoria
15.00,6,30240,202301,Jan,Thu,Afternoon,low,Tea,Brewed Black tea,English Breakfast Rg,Astoria
17.50,5,24470,202301,Jan,Thu,Afternoon,low,Bakery,Pastry,Croissant,Astoria
22.50,9,35046,202301,Jan,Thu,Afternoon,Med,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
41.25,11,62534,202301,Jan,Thu,Morning,High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Hell's Kitchen
33.00,11,62151,202301,Jan,Thu,Afternoon,Med,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
27.00,9,24658,202301,Jan,Thu,Afternoon,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
60.00,16,76424,202301,Jan,Thu,Afternoon,High,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
15.30,6,7223,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
15.50,5,24602,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Astoria
12.00,4,4881,202301,Jan,Thu,Afternoon,low,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
33.15,13,59065,202301,Jan,Thu,Afternoon,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Hell's Kitchen
17.50,7,18132,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Lower Manhattan
24.50,7,34274,202301,Jan,Thu,Afternoon,Med,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
22.50,5,19571,202301,Jan,Thu,Afternoon,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
12.00,4,26189,202301,Jan,Thu,Afternoon,low,Coffee,Gourmet brewed coffee,Ethiopia Rg,Lower Manhattan
12.00,4,4951,202301,Jan,Thu,Afternoon,low,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
20.00,10,49075,202301,Jan,Thu,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
27.00,9,32781,202301,Jan,Thu,Afternoon,Med,Tea,Brewed Black tea,Earl Grey Lg,Astoria
26.25,7,28895,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Cappuccino,Lower Manhattan
17.60,8,40705,202301,Jan,Thu,Afternoon,low,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
16.00,4,17058,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
31.50,7,51664,202301,Jan,Thu,Afternoon,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Lower Manhattan
15.00,4,18035,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
7.50,3,4871,202301,Jan,Thu,Afternoon,low,Tea,Brewed Black tea,Earl Grey Rg,Lower Manhattan
27.00,6,7308,202301,Jan,Thu,Afternoon,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Astoria
9.00,3,17076,202301,Jan,Thu,Afternoon,low,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
30.00,10,39165,202301,Jan,Thu,Afternoon,Med,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
19.80,9,48987,202301,Jan,Thu,Afternoon,low,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
41.25,11,68501,202301,Jan,Thu,Afternoon,High,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
37.50,14,90339,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
6.50,2,17165,202301,Jan,Thu,Afternoon,low,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
16.00,8,48846,202301,Jan,Thu,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
19.60,8,20447,202301,Jan,Thu,Afternoon,low,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Lower Manhattan
6.00,3,7356,202301,Jan,Thu,Afternoon,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
18.00,6,39420,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Oatmeal Scone,Astoria
15.00,6,22133,202301,Jan,Thu,Afternoon,low,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
24.00,8,49016,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
17.50,7,22229,202301,Jan,Thu,Afternoon,low,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
15.00,5,15718,202301,Jan,Thu,Afternoon,low,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
9.75,3,23576,202301,Jan,Thu,Afternoon,low,Bakery,Biscotti,Hazelnut Biscotti,Astoria
9.00,2,8889,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
4.75,1,2424,202301,Jan,Thu,Afternoon,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
12.00,4,19701,202301,Jan,Thu,Afternoon,low,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
9.75,3,7358,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Ginger Scone,Astoria
18.00,6,26430,202301,Jan,Thu,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Lower Manhattan
12.50,5,28604,202301,Jan,Thu,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
9.00,3,23882,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
21.00,6,7528,202301,Jan,Thu,Afternoon,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Astoria
9.75,3,19545,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Cranberry Scone,Astoria
36.00,12,42081,202301,Jan,Thu,Afternoon,Med,Tea,Brewed Green tea,Serenity Green Tea Lg,Lower Manhattan
12.25,5,18007,202301,Jan,Thu,Afternoon,low,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Astoria
17.50,7,22154,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
30.00,8,35555,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Latte,Astoria
23.75,5,7417,202301,Jan,Thu,Afternoon,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Astoria
5.00,2,2453,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
12.00,4,11459,202301,Jan,Thu,Afternoon,low,Tea,Brewed Green tea,Serenity Green Tea Lg,Hell's Kitchen
7.50,2,17191,202301,Jan,Thu,Afternoon,low,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
29.75,7,32949,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
22.50,6,49179,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
12.00,4,30130,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Hell's Kitchen
12.25,5,11518,202301,Jan,Thu,Afternoon,low,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
12.75,3,4999,202301,Jan,Thu,Afternoon,low,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
10.50,3,11520,202301,Jan,Thu,Afternoon,low,Bakery,Pastry,Croissant,Lower Manhattan
39.00,13,58169,202301,Jan,Thu,Afternoon,Med,Tea,Brewed Black tea,English Breakfast Lg,Lower Manhattan
12.75,3,19674,202301,Jan,Thu,Afternoon,low,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
6.50,2,8999,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Ginger Scone,Lower Manhattan
12.40,4,15798,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
13.50,3,31860,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Scottish Cream Scone ,Astoria
33.00,11,43456,202301,Jan,Thu,Afternoon,Med,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
13.00,4,26280,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Cranberry Scone,Hell's Kitchen
7.00,2,17213,202301,Jan,Thu,Afternoon,low,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
6.00,2,9019,202301,Jan,Thu,Afternoon,low,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
4.00,2,13291,202301,Jan,Thu,Afternoon,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
24.80,8,49114,202301,Jan,Thu,Afternoon,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
25.50,6,28019,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Cappuccino Lg,Astoria
3.50,1,2536,202301,Jan,Thu,Afternoon,low,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
11.00,5,38613,202301,Jan,Thu,Afternoon,low,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
15.00,6,42742,202301,Jan,Thu,Afternoon,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
18.75,5,32838,202301,Jan,Thu,Afternoon,low,Bakery,Scone,Jumbo Savory Scone,Astoria
30.00,8,31926,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Latte,Lower Manhattan
25.50,6,38529,202301,Jan,Thu,Afternoon,Med,Coffee,Barista Espresso,Latte Rg,Astoria
6.20,2,2576,202301,Jan,Thu,Afternoon,low,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
24.00,8,57815,202301,Jan,Thu,Evening,Med,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
32.50,13,56417,202301,Jan,Thu,Evening,Med,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
6.00,3,7942,202301,Jan,Thu,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
15.00,4,9159,202301,Jan,Thu,Evening,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
7.50,2,5289,202301,Jan,Thu,Evening,low,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
27.00,9,21513,202301,Jan,Thu,Evening,Med,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Hell's Kitchen
12.50,5,20012,202301,Jan,Thu,Evening,low,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
2.50,1,2584,202301,Jan,Thu,Evening,low,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
8.80,4,28315,202301,Jan,Thu,Evening,low,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
12.40,4,20022,202301,Jan,Thu,Evening,low,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Lower Manhattan
7.50,3,5253,202301,Jan,Thu,Evening,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
27.00,9,29393,202301,Jan,Thu,Evening,Med,Coffee,Barista Espresso,Espresso shot,Astoria
26.00,13,45451,202301,Jan,Thu,Evening,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
24.00,8,45686,202301,Jan,Thu,Evening,Med,Coffee,Gourmet brewed coffee,Ethiopia Rg,Lower Manhattan
21.70,7,21482,202301,Jan,Thu,Evening,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
30.00,8,37577,202301,Jan,Thu,Evening,Med,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
30.00,12,45245,202301,Jan,Thu,Evening,Med,Tea,Brewed Black tea,Earl Grey Rg,Astoria
12.75,5,30986,202301,Jan,Thu,Evening,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Hell's Kitchen
22.50,5,18841,202301,Jan,Thu,Evening,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Astoria
15.00,6,34903,202301,Jan,Thu,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
37.20,12,61811,202301,Jan,Thu,Evening,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Astoria
24.00,8,40213,202301,Jan,Thu,Evening,Med,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
15.00,4,15787,202301,Jan,Thu,Evening,low,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Lower Manhattan
9.00,3,9217,202301,Jan,Thu,Evening,low,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
15.00,6,22658,202301,Jan,Thu,Evening,low,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
20.00,8,33475,202301,Jan,Thu,Evening,low,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
9.75,3,32187,202301,Jan,Thu,Evening,low,Bakery,Scone,Ginger Scone,Hell's Kitchen
63.75,15,47203,202301,Jan,Thu,Evening,Very High,Coffee,Barista Espresso,Latte Rg,Astoria
17.50,7,14686,202301,Jan,Thu,Evening,low,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
18.00,6,22710,202301,Jan,Thu,Evening,low,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
21.00,7,30960,202301,Jan,Thu,Evening,Med,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
9.00,2,5294,202301,Jan,Thu,Evening,low,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
33.00,11,59434,202301,Jan,Thu,Evening,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Astoria
12.00,4,19977,202301,Jan,Thu,Evening,low,Tea,Brewed Black tea,English Breakfast Lg,Lower Manhattan
18.75,5,11889,202301,Jan,Thu,Evening,low,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Lower Manhattan
10.00,4,24063,202301,Jan,Thu,Evening,low,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
2.50,1,2632,202301,Jan,Thu,Evening,low,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
33.00,11,78261,202301,Jan,Thu,Evening,Med,Tea,Brewed Black tea,Earl Grey Lg,Astoria
13.50,3,20137,202301,Jan,Thu,Evening,low,Bakery,Scone,Scottish Cream Scone ,Astoria
51.00,17,94068,202301,Jan,Thu,Afternoon,High,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
12.40,4,24048,202301,Jan,Thu,Evening,low,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
6.50,2,9217,202301,Jan,Thu,Evening,low,Bakery,Scone,Cranberry Scone,Hell's Kitchen
9.00,3,9200,202301,Jan,Thu,Evening,low,Tea,Brewed Green tea,Serenity Green Tea Lg,Lower Manhattan
8.80,4,5285,202301,Jan,Thu,Evening,low,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
15.00,6,39073,202301,Jan,Thu,Evening,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Astoria
15.00,4,22992,202301,Jan,Thu,Evening,low,Bakery,Pastry,Chocolate Croissant,Astoria
6.00,3,13501,202301,Jan,Thu,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
17.85,7,49778,202301,Jan,Thu,Evening,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
9.75,3,24077,202301,Jan,Thu,Evening,low,Bakery,Scone,Cranberry Scone,Astoria
15.30,6,24073,202301,Jan,Thu,Evening,low,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
20.00,8,33719,202301,Jan,Thu,Evening,low,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
19.80,9,72749,202301,Jan,Thu,Evening,low,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
26.40,12,57554,202301,Jan,Thu,Evening,Med,Coffee,Organic brewed coffee,Brazilian Sm,Hell's Kitchen
31.50,7,43192,202301,Jan,Thu,Evening,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
18.00,4,28271,202301,Jan,Thu,Evening,low,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Lower Manhattan
15.00,6,43118,202301,Jan,Thu,Evening,low,Tea,Brewed Black tea,English Breakfast Rg,Astoria
46.75,11,55214,202301,Jan,Thu,Evening,High,Coffee,Barista Espresso,Cappuccino Lg,Astoria
21.00,7,37926,202301,Jan,Thu,Evening,Med,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
15.00,5,20173,202301,Jan,Thu,Evening,low,Tea,Brewed Green tea,Serenity Green Tea Lg,Hell's Kitchen
26.25,7,26794,202301,Jan,Thu,Evening,Med,Coffee,Barista Espresso,Cappuccino,Astoria
5.00,2,2673,202301,Jan,Thu,Evening,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
12.00,6,45711,202301,Jan,Thu,Evening,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Astoria
25.50,6,20058,202301,Jan,Thu,Evening,Med,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
11.25,3,9287,202301,Jan,Thu,Evening,low,Coffee,Barista Espresso,Latte,Lower Manhattan
9.00,3,24343,202301,Jan,Thu,Evening,low,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
18.00,6,48132,202301,Jan,Thu,Evening,low,Bakery,Scone,Oatmeal Scone,Astoria
10.50,3,28337,202301,Jan,Thu,Evening,low,Bakery,Biscotti,Ginger Biscotti,Astoria
12.00,4,24131,202301,Jan,Thu,Evening,low,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
15.00,4,20269,202301,Jan,Thu,Evening,low,Coffee,Barista Espresso,Latte,Hell's Kitchen
24.50,7,49854,202301,Jan,Thu,Evening,Med,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
26.10,9,55108,202301,Jan,Thu,Evening,Med,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
12.00,4,24169,202301,Jan,Thu,Evening,low,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
15.00,6,31121,202301,Jan,Thu,Evening,low,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Hell's Kitchen
10.50,3,28327,202301,Jan,Thu,Evening,low,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
10.50,3,24213,202301,Jan,Thu,Evening,low,Bakery,Pastry,Croissant,Hell's Kitchen
24.00,6,34943,202301,Jan,Thu,Evening,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
7.50,3,13589,202301,Jan,Thu,Evening,low,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
43.40,14,71191,202301,Jan,Fri,Morning,High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
57.50,23,112570,202301,Jan,Fri,Morning,High,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
63.00,21,79452,202301,Jan,Fri,Morning,Very High,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
37.50,10,89707,202301,Jan,Fri,Morning,Med,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
40.00,16,83797,202301,Jan,Fri,Morning,Med,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
35.00,14,80825,202301,Jan,Fri,Morning,Med,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
42.00,14,54756,202301,Jan,Fri,Morning,High,Tea,Brewed Black tea,English Breakfast Lg,Lower Manhattan
27.00,6,39581,202301,Jan,Fri,Morning,Med,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Lower Manhattan
45.50,13,63356,202301,Jan,Fri,Morning,High,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
69.00,23,105495,202301,Jan,Fri,Morning,Very High,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
43.35,17,73924,202301,Jan,Fri,Morning,High,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
48.00,16,82461,202301,Jan,Fri,Morning,High,Tea,Brewed Green tea,Serenity Green Tea Lg,Lower Manhattan
56.25,15,84041,202301,Jan,Fri,Morning,High,Coffee,Barista Espresso,Latte,Lower Manhattan
31.50,7,47470,202301,Jan,Fri,Morning,Med,Bakery,Scone,Scottish Cream Scone ,Lower Manhattan
21.00,6,29373,202301,Jan,Fri,Morning,Med,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
35.00,14,78291,202301,Jan,Fri,Morning,Med,Tea,Brewed Green tea,Serenity Green Tea Rg,Lower Manhattan
57.00,19,90033,202301,Jan,Fri,Morning,High,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Lower Manhattan
63.75,17,97767,202301,Jan,Fri,Morning,Very High,Coffee,Barista Espresso,Cappuccino,Lower Manhattan
27.50,11,62138,202301,Jan,Fri,Morning,Med,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
12.50,5,46778,202301,Jan,Fri,Morning,low,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
42.50,17,96583,202301,Jan,Fri,Morning,High,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
59.50,17,109038,202301,Jan,Fri,Morning,High,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
42.50,10,44493,202301,Jan,Fri,Morning,High,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
26.85,9,83241,202301,Jan,Fri,Morning,Med,Bakery,Scone,Ginger Scone,Lower Manhattan
60.00,16,65912,202301,Jan,Fri,Morning,High,Coffee,Barista Espresso,Latte,Hell's Kitchen
35.00,14,67946,202301,Jan,Fri,Morning,Med,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
31.50,9,86120,202301,Jan,Fri,Morning,Med,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
50.00,20,94263,202301,Jan,Fri,Morning,High,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
40.00,16,93046,202301,Jan,Fri,Morning,Med,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
31.50,9,102926,202301,Jan,Fri,Morning,Med,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
51.00,17,120665,202301,Jan,Fri,Morning,High,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
38.25,15,97545,202301,Jan,Fri,Morning,Med,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Hell's Kitchen
48.75,13,105826,202301,Jan,Fri,Morning,High,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
26.40,12,56365,202301,Jan,Fri,Morning,Med,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
48.00,16,92542,202301,Jan,Fri,Morning,High,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
40.00,16,115756,202301,Jan,Fri,Morning,Med,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
24.50,10,56695,202301,Jan,Fri,Morning,Med,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
39.00,13,59142,202301,Jan,Fri,Morning,Med,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Hell's Kitchen
